154	94	18	48
153	92	18	48
153	90	19	49
152	89	19	50
152	87	20	51
151	86	20	52
151	84	21	53
151	83	22	54
153	83	22	54
153	82	22	54
155	82	22	54
154	84	22	54
157	82	22	54
153	81	22	54
152	81	22	54
151	80	22	54
147	82	22	54
141	82	22	54
136	80	22	54
133	80	22	54
128	79	22	54
130	79	22	54
129	78	22	54
130	77	22	54
131	78	22	54
131	77	22	54
133	77	22	54
135	78	22	54
137	77	22	54
138	76	22	54
140	75	22	54
142	75	22	54
145	74	22	54
147	74	22	54
150	74	22	54
148	73	22	54
148	75	22	54
149	74	22	54
149	74	22	54
150	77	22	54
151	76	22	54
154	75	22	54
155	75	22	54
156	75	22	54
157	76	22	54
158	76	22	54
159	77	22	54
160	77	22	54
161	78	22	54
162	75	22	54
162	75	22	54
158	74	22	56
159	73	22	58
159	73	22	60
156	72	22	62
155	72	23	64
152	74	23	66
148	72	23	68
141	71	23	70
132	71	24	72
129	71	24	72
122	70	25	72
124	67	25	73
125	66	26	73
125	66	27	74
130	67	27	74
136	66	28	74
140	63	28	75
145	63	29	75
150	62	30	76
154	62	30	76
158	62	31	77
162	63	31	77
166	63	32	78
170	63	32	78
174	64	33	79
173	65	32	79
173	66	31	79
173	67	30	80
173	68	29	80
173	69	29	81
174	69	29	81
175	69	30	82
177	69	30	82
178	69	31	83
179	69	31	83
181	69	32	84
182	71	31	83
183	71	31	83
185	70	31	83
187	70	31	83
187	70	31	83
187	69	31	83
188	66	31	83
184	65	31	83
186	63	31	83
183	61	31	83
181	60	31	83
180	59	31	83
179	58	31	83
178	57	31	83
177	56	31	83
176	56	32	83
175	56	31	82
174	56	31	81
173	56	31	81
172	56	31	80
171	56	30	80
170	56	30	79
169	56	30	79
168	56	30	78
167	57	30	78
165	57	29	77
163	58	29	77
161	59	29	77
159	60	29	76
157	60	29	76
155	61	29	76
153	62	29	75
151	63	29	75
149	64	29	75
147	67	28	74
144	69	28	74
144	70	28	74
142	74	28	74
144	72	28	74
151	72	28	74
159	72	28	74
163	70	27	72
167	69	27	71
172	68	26	70
176	67	26	69
180	66	26	68
185	65	25	67
189	64	25	66
194	63	25	65
192	64	25	64
199	64	25	64
199	64	25	64
199	64	25	64
196	65	25	64
186	69	25	64
180	71	26	64
174	73	25	63
166	77	25	63
160	79	25	62
155	84	24	62
151	85	24	61
148	86	24	61
148	84	23	61
149	83	23	61
149	81	23	62
150	80	23	62
150	79	23	62
151	77	23	63
151	76	23	63
152	75	23	64
149	74	22	63
147	74	22	62
145	73	22	61
143	73	22	60
141	72	22	59
139	72	22	58
137	71	22	57
135	71	22	57
130	71	21	56
127	73	21	56
130	72	21	55
130	74	20	55
131	73	20	54
133	74	20	54
132	73	20	54
131	72	20	54
131	71	20	54
130	71	20	55
130	70	20	55
129	69	20	55
129	69	20	56
127	71	20	55
125	73	20	55
123	75	20	54
120	80	20	54
116	82	20	54
112	83	20	53
112	86	20	53
116	87	20	53
119	87	19	53
123	87	19	53
127	87	19	54
130	87	18	54
134	87	18	54
138	88	18	55
138	88	17	54
139	88	17	53
140	88	17	53
141	88	17	52
142	88	17	52
142	88	16	51
143	88	16	50
144	88	16	50
145	88	16	49
145	88	16	49
142	88	16	48
140	88	16	47
139	89	16	46
138	89	16	45
141	89	16	44
142	87	16	44
143	88	16	43
142	88	16	42
141	87	16	41
140	88	16	40
139	88	17	40
138	89	16	39
139	87	16	39
137	86	16	38
135	87	16	38
133	87	16	38
134	87	16	37
131	87	16	37
130	89	15	36
130	89	15	36
135	90	15	36
141	89	15	35
145	90	15	35
148	89	15	34
149	89	15	34
150	90	15	34
152	89	15	34
154	89	15	34
157	89	15	34
159	88	15	34
161	88	15	34
164	88	15	35
164	88	15	35
164	88	15	35
164	88	15	35
164	88	15	35
164	88	15	35
164	88	15	35
164	88	15	36
165	87	14	35
167	87	14	35
169	87	14	35
171	87	14	35
173	87	14	35
175	87	14	35
177	87	14	35
179	87	14	35
179	87	13	34
179	88	13	34
179	89	13	33
179	90	13	33
179	91	13	32
181	92	13	32
180	93	13	32
180	94	13	32
180	97	13	32
181	97	13	32
179	97	13	32
177	97	13	32
176	98	13	32
176	98	13	32
174	99	13	32
173	99	13	32
173	100	13	32
172	101	13	32
173	100	13	32
173	100	13	32
174	99	13	32
176	99	13	33
