200.35	113.74	45.13	45.58
202.39	113.74	44.68	45.58
203.3	113.74	44.68	45.13
203.3	114.19	44.68	44.9
201.94	114.19	45.35	45.58
201.93	115.78	45.14	44.9
201.71	115.78	45.36	45.36
201.04	116.24	45.35	45.36
201.04	116.47	44.66	46.27
200.35	116.47	45.13	46.95
200.35	117.61	44.66	46.49
199.89	117.83	44.44	46.28
199.43	118.51	44.68	46.5
198.97	119.43	44.22	46.04
198.29	119.89	44.22	46.49
198.05	119.89	44.46	46.26
196.92	120.34	45.59	46.5
196.92	121.25	44.9	46.27
196.92	121.48	44.9	46.04
196.24	122.17	45.36	46.04
196.24	122.17	44.44	46.95
196.24	122.17	44.22	46.95
196.24	122.84	44.44	46.27
195.11	123.3	44.66	46.5
194.86	123.53	44.46	46.27
194.86	123.53	44.46	46.27
194.19	123.76	44.44	46.28
193.28	124	45.12	46.95
193.05	124	44.9	46.95
193.06	124	44.2	46.95
192.36	123.53	44.68	46.04
191.91	123.3	44.22	46.04
191.91	122.39	44.44	46.5
191.22	121.71	44.68	47.18
190.77	121.25	44.68	46.5
190.77	121.48	44.68	46.04
190.54	121.03	44.9	46.26
190.3	121.48	44.46	46.28
190.31	121.48	44.22	46.04
190.09	122.17	44.44	46.26
190.09	122.17	44.44	46.26
190.31	121.72	44.22	46.95
190.31	121.72	44.22	46.95
190.1	122.17	44.66	46.26
190.53	122.17	44.46	46.48
190.53	122.17	44.46	46.72
190.31	123.54	44.22	45.81
190.09	123.53	44.44	45.59
190.09	123.76	44.44	46.04
189.63	123.76	44.44	46.28
189.17	123.76	44.68	46.5
189.17	123.76	44.68	46.5
189.17	123.99	44.22	46.04
189.17	123.99	44.22	46.04
188.03	125.82	45.59	45.58
187.59	125.58	44.2	46.72
186.45	125.58	44.66	46.96
186.21	126.04	44.22	46.5
185.98	125.81	44.22	46.95
185.98	125.81	44.68	46.95
185.06	125.81	44.45	46.95
183.48	125.81	44.66	46.5
180.75	127.41	43.99	45.58
177.55	127.41	43.76	46.72
174.37	132.42	43.98	43.08
170.26	132.42	44.66	44.9
165.93	131.97	46.26	46.72
161.82	133.11	47.64	46.96
157.94	134.25	47.41	48.54
153.15	135.61	48.09	48.78
150.43	136.74	45.81	49.02
145.4	139.26	49.02	49
141.31	141.54	49.23	50.36
137.21	142.91	49.68	49.24
133.79	143.82	49.69	51.51
129.23	144.97	50.14	51.04
125.57	145.18	50.37	52.2
123.53	144.5	50.83	52.88
122.39	142.22	51.06	54.02
122.17	140.17	52.42	54.02
122.85	137.21	52.64	54.7
123.99	133.12	52.88	55.14
125.81	129	52.88	56.3
127.41	125.58	53.33	54.7
130.6	120.57	53.32	56.3
133.56	118.06	54.7	55.84
135.84	115.78	54.02	55.62
136.52	113.73	54.48	55.84
138.12	112.82	55.38	56.07
139.71	111.9	55.15	56.75
140.85	110.54	54.92	56.75
142.22	109.17	55.84	57.66
143.82	108.04	55.84	58.81
144.05	107.12	56.75	59.03
143.82	106.21	56.98	60.4
144.05	105.53	56.52	59.94
143.82	105.76	56.98	59.94
142.91	108.03	58.12	60.4
142.91	109.86	58.34	60.16
142.45	111.23	58.58	61.76
141.08	111.91	59.26	62.68
140.17	113.5	60.16	62.68
138.58	114.19	60.62	64.04
137.44	113.72	60.62	64.74
136.75	113.28	60.86	64.26
135.62	113.51	61.31	63.59
135.38	112.81	62.45	64.05
134.93	111.91	63.14	64.04
134.02	111.44	63.81	64.74
133.56	109.63	63.82	66.32
132.42	107.81	64.96	67.46
132.42	107.12	64.04	67.24
132.19	105.99	64.28	68.14
132.65	105.07	65.18	68.38
134.24	103.93	65.41	69.06
136.07	102.79	66.54	69.06
137.89	102.11	66.78	68.6
140.85	100.97	65.86	67.92
142.91	99.61	66.78	68.82
145.87	98.24	66.32	69.75
147.24	97.32	67.24	69.52
148.38	96.63	67.46	69.3
149.52	95.73	68.6	69.74
150.65	95.73	69.52	69.74
151.57	96.18	68.6	71.58
151.79	97.54	68.84	71.58
152.02	99.82	68.62	72.25
150.19	102.11	69.52	73.16
148.38	103.01	70.88	72.25
148.15	104.39	71.12	72.48
147.24	105.07	70.64	72.94
145.41	105.98	71.34	73.62
144.27	105.98	72.25	74.3
143.82	105.76	71.34	75.44
142.44	105.98	71.57	74.98
141.54	106.68	72.02	74.75
140.4	107.12	71.58	75.22
138.35	107.81	72.48	76.12
137.43	108.03	72.25	76.36
135.38	108.72	73.4	76.58
134.25	107.35	74.3	78.4
133.33	103.48	73.4	76.12
132.18	99.15	71.58	74.98
127.85	92.31	71.58	75.2
125.12	87.74	70.43	71.8
121.94	83.88	70.2	72.24
118.52	79.32	69.06	71.56
115.77	74.99	67.02	70.42
112.59	71.79	66.1	69.75
109.4	69.74	66.1	67.92
107.81	67.69	65.18	66.1
105.98	66.55	63.82	66.1
102.79	65.41	63.82	66.56
101.2	65.87	62.22	66.1
99.6	68.14	61.31	63.13
97.78	68.15	61.99	63.82
95.5	69.97	61.08	62.45
94.58	71.33	60.18	63.13
92.76	73.16	59.26	62
91.85	75.44	58.12	61.32
